No.;name;comment;sizes;availability;expiry;Visibility;Revise;category;image;price
#58481;EH-HE,23225P,M;Klappkreole matt rund;14x7x2mm;;;visible;;;/58481;16,25
#58480;EH-HE,23225P,G;Klappkreole glanz rund;14x7x2mm;;;visible;;;/58480;16,25
#58478;EH-HE,23048P,M;Klappkreole matt;14x7mm;;;visible;;;/58478;11,50
#58477;EH-HE,23037P;Klappkreole matt;20x3mm;;;visible;;;/58477;11,75
#58475;EH-HE,23035P,G;Klappkreole glanz;16x6x2mm;;;visible;;;/58475;16,25
#58474;EH-HE,23034P;Klappkreole glanz V;21x3,5mm;;;visible;;;/58474;12,00
#58466;EH-HE,20835P,G;Klappkreole matt glanz;13,5x4x2mm;;;visible;;;/58466;9,50
#58456;EH-HE,20438P,M;Klappkreole matt;13x3mm;;;visible;;;/58456;10,25
#58455;EH-HE,20438P,G;Klappkreole Dreieck;13x3mm;;;visible;;;/58455;10,25
#58452;EH-HE,20424P,GP;Klappkreole;17,7x4,8x3mm;;;visible;;;/58452;13,00
#58449;EH-HE,577P,GEB;Klappkreole V;18,5x3,5mm;;;visible;;;/58449;8,25
#58444;EH-HE,427P,GP;Klappcreole;Ã˜ 16mm;;;visible;;;/58444;15,50
#58430;EH-HE,369P,G;Klappkreole glanz;14x4x2mm;;;visible;;;/58430;10,50
#58425;BP358;Mandala;16,5+3cm;;;visible;;22,27,6;/58425;9,25
#58424;EP2380;Dreieck;HÃ¶he: ca.30mm;;;visible;;319;/58424;8,50
#58423;BP361-PP2750;Kugelarmband mit Kauri Muschel;46 Kugeln Ã  4mm, elastisch;;;visible;;22,27,6;/58423;15,75
#58422;ES866I-GOLDFLUSS;Goldfluss rund Stecker;Ã¸8mm;;;visible;;;/58422;8,50
#58421;ES866I-UNAKIT;Unakit rund Stecker;Ã¸8mm;;;visible;;;/58421;8,50
#58419;NS151-WHP;Halbkreis mit Perle, Kette;42+3cm;;;visible;;317;/58419;17,50
#58418;EP2376;Runde Platte mit ErhÃ¶hung, GebÃ¼rstet, Ohrstecker (Set);Ã˜: 13mm;;;visible;;319;/58418;8,75
#58416;PP3019-M;EdelweiÃŸ, Matt, AnhÃ¤nger (Set);HÃ¶he: ca.20mm;;;visible;;314,367;/58416;10,50
#58415;PP3017-M-G;"2 Platten ineinander ""8"", Matt/Glanz, AnhÃ¤nger (Set)";HÃ¶he: ca.20mm;;;visible;;;/58415;6,00
#58413;ES1106ST-SWP;Halbcreole mit Perle;Ã˜: 30mm;;;visible;;317;/58413;12,50
#58412;EP2385ST;Offene Creole, Ohrstecker (Sale);HÃ¶he: ca.44mm;SALE;;visible;;303;/58412;9,75
#58411;EP2384ST;Kreis Stab;Ã˜:16mm,HÃ¶he: 19mm;;;visible;;319;/58411;7,25
#58407;PS1286-PERLMUTT,GP;Halbmond;HÃ¶he: ca.29mm;;;visible;;;/58407;12,50
#58406;PS1286-PERLMUTT;Halbmond;HÃ¶he: ca.29mm;;;visible;;;/58406;10,50
#58405;ES1104-M-SP/M-GP;2 Rechteck Platten Ohrringe mit Perle, Bicolor;HÃ¶he: ca.13mm;;;visible;;317,319;/58405;16,50
#58403;BSN7-MONDSTEIN;2-reihig mit eckigen Mondsteinen;16,5+3cm;;;visible;;22,27,6;/58403;69,50
#58401;RS924-WH;Kreis Zirkonia Kreis Glanz Ringe;52,54,56,58,60,62,64;;;visible;;;/58401;11,25
#58395;PP3018;Muschel, AnhÃ¤nger (Set);24x24mm;;;visible;;;/58395;16,50
#58394;PP3016-OXI;Kreis mit Rindermuster/Rillen, Oxi, AnhÃ¤nger (Set);Ã˜: 18mm;;;visible;;382;/58394;8,50
#58393;PP3016;Kreis mit Rindenmuster/Rillen, AnhÃ¤nger (Set);Ã˜: 18mm;;;visible;;382;/58393;8,50
#58392;PP3015;Runde Platte mit Falte, Matt/Glanz, AnhÃ¤nger (Set);Ã˜: 26mm;;;visible;;;/58392;15,00
#58391;PP3014;Kreuz;HÃ¶he: ca.23x14mm;;;visible;;321;/58391;4,75
#58389;PP3013-OXI;Runde Platte mit Pusteblume und RingÃ¶se, Oxidiert;Ã˜: 14mm;;;visible;;217;/58389;7,50
#58388;PP3013;Runde Platte mit Pusteblume und RingÃ¶se;Ã˜: 14mm;;;visible;;217;/58388;7,50
#58387;PP2955-GP;Welt Karte;Ã˜: ca.14mm;;;visible;;;/58387;6,50
#58386;PP2932;Weltkarte im Kreis;Ã˜: 24mm;;;visible;;;/58386;10,50
#58383;1OM004-AV,GP;Omega reif ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );40cm 29,50â‚¬, 42cm 30,50â‚¬ , 45cm 31,50â‚¬;;;visible;;14,181,189,190,1,217,222,223,228,22,237,26,26,27,303,306,313,314,315,316,317,319,320,321,322,323,329,335,341,347,351,359,363,366,367,373,382,388,389,390,6,9;/58383;31,50
#58379;PS1135-OPAL-GP;Opal mit fester Ã–se goldplatiert;Ã˜: 5mm;;;visible;;189,223;/58379;5,50
#58371;PS1288-BLAUER,OPAL;Anker blauer Opal;hÃ¶he: ca.30mm;;;visible;;223;/58371;7,00
#58370;PS1287-WH;Halbmond, Stern, Kompass, Nordstern;;;;visible;;;/58370;12,00
#58369;PS1287-WH,GP;Halbmond, Nordstern, Stern, Kompass;;;;visible;;;/58369;14,50
#58367;PS968-WH;;24x12mm;SALE;;visible;;;/58367;3,00
#58364;PS352-WH;Zirkonia Quadrat, AnhÃ¤nger (Sale);11x11;SALE;;visible;;1;/58364;5,00
#58362;PS352-PK;Quadrat aus Pinker Zirkonia, AnhÃ¤nger (Sale);11x11;SALE;;visible;;1;/58362;5,00
#58361;PS352-CH;Quadrat aus Champagner Zirkonia, AnhÃ¤nger (Sale);11x11;SALE;;visible;;1;/58361;5,00
#58360;PS352-AM;Quadrat aus Amethyst Zirkonia, AnhÃ¤nger (Sale);11x11;SALE;;visible;;1;/58360;5,00
#58359;EP2373-M,G;Halbcreole;14mmx9mm;;;visible;;;/58359;14,50
#58358;EP2335;Dreieck und Kreis;HÃ¶he: ca.25mm;;;visible;;319;/58358;8,25
#58355;EP2379ST;Creole Kreole;1,5x16mm;;;visible;;;/58355;4,00
#58353;EP2374-M,G;Creole Kreole;11mmx6mm;;;visible;;;/58353;9,50
#58352;EP2374-M,G,SEITLICH;Creole Kreole;11mmx6mm;;;visible;;;/58352;9,50
#58351;EP2364;Ewigskeit Zeichen;Ã˜:20mm;;;visible;;;/58351;7,00
#58350;EP2363;Creole Anker;Ã˜: 14mm;;;visible;;;/58350;7,00
#58347;EP2361-GP;Quadrat;7x7mm;;;visible;;319;/58347;6,25
#58346;EP2361;Quadrat;7x7mm;;;visible;;319;/58346;4,50
#58345;EP2360;Tropfen;HÃ¶he: 12mm;;;visible;;;/58345;5,00
#58344;EP2360,GP;Tropfen;HÃ¶he: 12mm;SOLD OUT;;hidden;;;/58344;6,25
#58343;EP2358ST-GP;Kreis;Ã˜: 34mm;;;visible;;319;/58343;14,75
#58341;EP2358ST-G;Kreis;Ã˜: 34mm;;;visible;;319;/58341;12,75
#58340;EP2357-OXI;Kreis mit Rindermuster/Rillen, Oxi, Ohrstecker (Set);Ã˜:10mm;;;visible;;382;/58340;8,25
#58339;EP2357;Rillen, Rinder, Baum Muster;Ã˜:10mm;;;visible;;382;/58339;8,25
#58337;EP2336-GP;Dreieck und Kreis;HÃ¶he: ca.18mm;;;visible;;319;/58337;5,50
#58336;EP2336;Dreieck und Kreis;HÃ¶he: ca.18mm;;;visible;;319;/58336;4,50
#58334;EP2332ST-GP;Tropfen;HÃ¶he: ca.30mm;;;visible;;;/58334;10,75
#58333;EP2319-GP;Herz;20x18mm;;;visible;;;/58333;8,00
#58332;EP2319;Herz;20x18mm;;;visible;;;/58332;6,00
#58330;EP2002-SP-GP;EdelweiÃŸ Bicolor, AuÃŸen Silber, Innen Gold, kleine Ohrstecker (Set);Ã˜: ca.7mm;;;visible;;314,367;/58330;6,50
#58328;PS965-TUERKIS;AnhÃ¤nger Rund;;;;visible;;;/58328;5,00
#58327;PS965-KORALLE;AnhÃ¤nger Rund;Ã˜: ca.8mm;;;visible;;;/58327;5,00
#58325;EP2365ST;;;;;visible;;;/58325;5,50
#58324;KLIP004-G;Klipp V glanz;HÃ¶he: ca.23mm;;;visible;;;/58324;16,75
#58323;KLIP004-M;Klipp V matt;HÃ¶he: ca.23mm;;;visible;;;/58323;16,00
#58320;PP2993;Fisch mit fester Ã–se, Matt;8x12mm;;;visible;;;/58320;6,00
#58319;PP2986-M-G;Herz mit Spirale, Matt/Glanz, AnhÃ¤nger (Set);HÃ¶he: ca. 25mm;;;visible;;335;/58319;9,00
#58318;PP2986-GEB;Herz mit Spirale, GebÃ¼rstet/Glanz, AnhÃ¤nger (Set);HÃ¶he: ca. 25mm;;;visible;;335,373;/58318;9,00
#58317;ES930-YINGYANG;Ohrstecker Yingyang;Ã˜:6mm;;;visible;;;/58317;6,50
#58309;HS504GELB;Sonne;20mm;;;visible;;9;/58309;7,00
#58306;HS447WH;Hufeisen;16x15mm;;;visible;;9;/58306;6,50
#58301;HS232;Brezel;13x15mm;;;visible;;9;/58301;8,50
#58279;HEN402VORNE;Bierkrug;15 x 20mm;;;visible;;314,9;/58279;13,00
#58278;HEN402RUECKSEITE;Bierkrug;15 x 20mm;;;visible;;314,9;/58278;13,00
#58271;HEN336;I love NY;Ã˜ ca.11mm;;;visible;;9,9;/58271;5,00
#58267;HEN137;Bierkrug;15 x 20mm;;;visible;;314,9;/58267;13,00
#58264;HEN094;Brezel;13x12mm;;;visible;;303,314,9;/58264;4,00
#58248;H1884-OXI;Krone;12x16mm;;;visible;;9;/58248;4,00
#58229;H1851-G;Engel;HÃ¶he: 15mm;;;visible;;9;/58229;6,00
#58223;H1818;Doppelte FlÃ¼gel;HÃ¶he: ca 18mm;;;visible;;9;/58223;5,75
#58206;H1704;Elefant;7x11mm;;;visible;;9;/58206;5,00
#58176;H1194;Medallion;HÃ¶he ca. 15mm;;;visible;;9;/58176;7,50
#58159;H996;Ballerina Ballet;;;;visible;;9;/58159;5,75
#58144;H0761;pferd;HÃ¶he: 19mm;;;visible;;9;/58144;5,00
#58141;H0737;Stern;11 x 10mm;;;visible;;9;/58141;5,00
#58140;H0731;Kuckucksuhr;Ca. 19mm;;;visible;;9;/58140;7,50
#58134;H0617;traktor;ca.10mm;;;visible;;9;/58134;7,75
#58095;H0056;Eule;HÃ¶he ca. 11mm;;;visible;;9;/58095;4,50
#58086;PP2459B;Baum des Lebens;25 mm;;;visible;;;/58086;11,75
#58085;KLICK SET PP2249-ROSENQUARZ (Sale);ROSENQUARZ Platte, Ovaler Klickverschluss, Ornament EinhÃ¤nger;Ã˜: 40mm, Oval Klickverschluss;SALE;;visible;;303,313;/58085;5,00
#58083;KLICK SET PP2249-MALACHIT (Sale);MALACHIT Platte, Ovaler Klickverschluss,Ornament EinhÃ¤nger;Ã˜: 40mm, Oval Klickverschluss;SALE;;visible;;303,313;/58083;5,00
#58082;KLICK SET PP2249-AVENTURIN,GELB (Sale);AVENTURIN GELB Platte, Ovaler Klickverschluss, Ornament EinhÃ¤nger;Ã˜: 40mm, Oval Klickverschluss;SALE;;visible;;303,313;/58082;5,00
#58080;NP843;Herz und Kreis;42+3cm;;;visible;;;/58080;17,50
#58079;ES1103-GEB-WHP;kleine runde gebÃ¼rstete Platte mit Perle;Ã˜: 10mm;;;visible;;317;/58079;8,50
#58078;EP1779ST-G;Kugel, Glanz, OhrhÃ¤nger (Set);Ã˜: ca.18mm;;;visible;;315,319;/58078;21,50
#58077;PP1181;Endloses Herz, AnhÃ¤nger mit Schlaufe (Sale);HÃ¶he ca. 26mm;SALE;;visible;;1,303,335,351;/58077;3,00
#58076;RingÃ¶se-1,2x7mm;10er Packung RingÃ¶sen;1,2x7mm;;;visible;;189;/58076;6,75
#58074;RS644-LAPIS;Ring mit blauem Quadrat (Sale);Gr. 52, 54;SALE;;visible;;;/58074;5,00
#58072;RPN82;Drehring;52,54,56,58,60,62;SALE;;visible;;;/58072;10,00
#58071;RPN77;Drehring;54,56;SALE;;visible;;;/58071;10,00
#58066;RP1312-GEB-SP, GEB-GP;Ring mit runden silber/goldenen PlÃ¤ttchen, GebÃ¼rstet (Set);Gr. 50, 52, 54, 56, 58, 60, 62, 64;;;visible;;;/58066;21,00
#58065;RP1312;Ring mit PlÃ¤ttchen, GebÃ¼rstet (Set);Gr. 50, 52 54, 56, 58, 60, 62, 64;;;visible;;;/58065;14,00
#58052;PP3003-OXI;Anchor Anker Kompass;Ã˜:18mm;;;visible;;323;/58052;10,00
#58051;PP2985;Kreis mit KÃ¼gelchen umrandet, Stab unten, AnhÃ¤nger mit Schlaufe (Set);Ã˜: 29mm;;;visible;;382;/58051;7,50
#58049;EP2359;Ewigkeitszeichen;Ã˜:22mm;;;visible;;;/58049;12,00
#58048;EP2340ST;;HÃ¶he: ca.45cm;;;visible;;;/58048;6,00
#58047;EP2338-M;Fisch;5x10mm;;;visible;;;/58047;6,00
#58046;EP2338-M,GP;Fisch;5x10mm;;;visible;;;/58046;7,75
#58044;EP2329ST;Creole Platte;creole 12mm - Platte 8mm;;;visible;;316;/58044;6,50
#58043;EP2297-M,SP,G,GP;Herz Spirale;HÃ¶he: ca.10mm;;;visible;;;/58043;6,75
#58042;EP2297-M-G;Herz mit Spirale, Matt/Glanz, Ohrstecker (Set);HÃ¶he: ca.10mm;;;visible;;335;/58042;5,75
#58040;EP2286;Ei-Form mit Loch & Stab oben, GehÃ¤mmert, Ohrstecker (Set);HÃ¶he: ca.28mm;;;visible;;228,319;/58040;11,25
#58039;EP2269ST;Stab;1x23mm;;;visible;;;/58039;3,75
#58038;1GFP100;Panzer Kette StÃ¤rke ca. 4mm ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );StÃ¤rke ca. 4mm 19cm 6,50â‚¬, 20cm 7,00â‚¬, 21cm 7,50â‚¬, 22cm 8,00â‚¬,42cm 13,00â‚¬, 45cm 14,00â‚¬, 50cm 20,00â‚¬;;;visible;;14,181,189,190,1,217,222,223,228,22,237,26,26,27,303,306,313,314,315,316,317,319,320,321,322,323,329,335,341,347,351,359,363,366,367,373,382,388,389,390,6,9;/58038;20,00
#58035;BP-B,11752;Herz;16,5+3cm;;;visible;;22,27,6;/58035;7,50
#58034;BP-B,11752,GP;Herz;16,5+3cm;SOLD OUT;;hidden;;22,27,6;/58034;8,50
#58031;BP-B,11702;Herz, Puzzle, Platte, Kleeblatt;16,5+3cm;;;visible;;22,27,389,6;/58031;7,00
#58030;BP-B,11702,GP;Herz, Puzzle, Platte, Kleeblatt;16,5+3cm;;;visible;;22,27,389,6;/58030;8,00
#58029;BP393ST;Rohr;16,5+3cm;;;visible;;22,27,6;/58029;9,50
#58028;BL1,50-GP;Kugel Armband vergoldet 1,5mm ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );16cm 3,50â‚¬, 18cm 4,00â‚¬;;;visible;;22,27,6;/58028;4,00
#58027;EP2304;Hund;ca.8x8mm;;;visible;;217;/58027;5,00
#58025;ANKER120;Ankerkette StÃ¤rke 3,5mm ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );70cm;;;visible;;22,26,27,6;/58025;35,50
#58024;ANKER100;Anker StÃ¤rke 3mm ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );StÃ¤rke 3mm;;;visible;;22,22,26,26,27,27,6,6;/58024;25,75
#58023;1OM004-AV;Omega reif ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );40cm 27,00â‚¬ ,  42cm  28,00â‚¬, 45cm 29,00;;;visible;;14,181,189,190,1,217,222,223,228,22,237,26,26,27,303,306,313,314,315,316,317,319,320,321,322,323,329,335,341,347,351,359,363,366,367,373,382,388,389,390,6,9;/58023;29,00
#58022;1OM003;Omega reifen;40+5cm;;;visible;;14,181,189,190,1,217,222,223,228,22,237,26,26,27,303,306,313,314,315,316,317,319,320,321,322,323,329,335,341,347,351,359,363,366,367,373,382,388,389,390,6,9;/58022;24,00
#58014;FOX2,10;Fuchsschwanz collier ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );40cm 17,50â‚¬, 42cm 18,75â‚¬, 45cm 20,25â‚¬;;;visible;;26;/58014;20,25
#58011;FOX2,10-GP;Fuchsschwanz Collier ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );40cm 20,00â‚¬, 42cm 21,25â‚¬. 45cm 22,50â‚¬;;;visible;;26;/58011;22,50
#58008;PS1288-OPAL;Anker Opal;HÃ¶he: ca.30mm;;;visible;;223;/58008;7,00
#58007;PS841-ABL;Abalone, Oval, AnhÃ¤nger mit Schlaufe (Set);ca. 27mm;;;visible;;382;/58007;5,00
#58006;PS840-ABL;Abalone, Rund, AnhÃ¤nger mit Schlaufe (Set);Ã˜: 20mm;;;visible;;;/58006;5,00
#58002;PPEN007A;Weltkugel/Globus, AnhÃ¤nger (Sale);Ã˜: 19mm;SALE;;visible;;;/58002;4,00
#58001;PPEN003A;Weltkugel/Globus;Ã˜: 24mm;SALE;;visible;;;/58001;5,00
#58000;PP-AT0376;Maria;ca.26x20;;;visible;;321;/58000;7,00
#57997;PP3007-GP;Herz Weltplatte;HÃ¶he: ca.16mm;;;visible;;;/57997;5,00
#57996;PP3007;Herz Weltplatte;HÃ¶he: ca.16mm;;;visible;;;/57996;4,00
#57994;PP3006;Platte halbmond;Ã˜: 15mm;;;visible;;;/57994;5,00
#57993;PP3002;Kreuz;ca. 30x12mm;;;visible;;321;/57993;7,50
#57992;PP3001-GEB;Mehrere PlÃ¤ttchen in einem Kreis, GebÃ¼rstet, AnhÃ¤nger (Set);Ã˜:18mm;;;visible;;;/57992;9,75
#57991;PP3001-GEB,SP,GEB,GP;Mehrere PlÃ¤ttchen in einem Kreis, Bicolor, GebÃ¼rstet, AnhÃ¤nger (Set);Ã˜:18mm;;;visible;;382;/57991;13,75
#57990;PP3000-OXI;Rettungsring mit RingÃ¶se in Seilmuster, Oxidiert;Ã˜: ca.19mm;;;visible;;;/57990;6,25
#57989;PP3000;Rettungsring mit RingÃ¶se in Seilmuster;Ã˜: ca.19mm;;;visible;;;/57989;6,25
#57988;PP2999-OXI;Compass;Ã˜: ca.23mm;;;visible;;323;/57988;8,50
#57987;PP2996;Fisch;HÃ¶he: ca.20mm;;;visible;;321;/57987;4,50
#57984;PP2992;Engel;HÃ¶he: ca.17mm;;;visible;;321;/57984;5,00
#57983;PP2991-GP;Blume des Leben;HÃ¶he: ca.27mm;;;visible;;329;/57983;7,00
#57981;PP2991;Blume des Lebens;HÃ¶he: ca.27mm;;;visible;;329;/57981;5,00
#57979;PP2989;Rundes Drahtmuster, Matt, AnhÃ¤nger mit Schlaufe (Set);Ã˜: 15mm;;;visible;;329;/57979;5,00
#57977;PP2987-GP;Blume des Lebens/Schneeflocke, Goldplattiert, AnhÃ¤nger mit Schlaufe (Set);Ã˜: 16mm;;;visible;;181,329,367;/57977;6,00
#57976;PP2987;Blume des Lebens/Schneeflocke, AnhÃ¤nger mit Schlaufe (Set);Ã˜: 16mm;;;visible;;181,329,367;/57976;4,25
#57975;PP2979-OXI;Kreuz;ca. 35x24mm;;;visible;;321;/57975;8,50
#57974;PP2979;Kreuz;ca. 35x24mm;;;visible;;321;/57974;8,50
#57973;PP2977;3 Ovale untereinander, Oben & Unten GebÃ¼rstet, Mitte GehÃ¤mmert, AnhÃ¤nger (Set);HÃ¶he: ca.32mm;;;visible;;382;/57973;9,00
#57972;PP2975-G-GEB;2 BlÃ¤tter Ã¼bereinander, Glanz/GebÃ¼rstet, AnhÃ¤nger (Set);HÃ¶he: ca.40mm;;;visible;;367,382;/57972;19,50
#57970;PP2957-GP;Baum;Ã˜: ca.20mm;;;visible;;;/57970;9,25
#57969;PP2957;Baum;Ã˜: ca.20mm;;;visible;;;/57969;7,25
#57968;PP2880-G-SP, GEB-GP;Runde Platte, Rand Glanz, Innen Goldplattiert/GebÃ¼rstet, AnhÃ¤nger (Set);Ã˜: 18mm;;;visible;;;/57968;9,00
#57967;PP2657;Engel;HÃ¶he: ca.13mm;;;visible;;321;/57967;4,50
#57963;NP-C,10532;Herz;36+3cm 8,50â‚¬ und 40+5cm 10,50â‚¬;;;visible;;;/57963;10,50
#57962;NP-C,10532,GP;Herz;40+5cm;;;visible;;;/57962;11,00
#57955;NP-C,10501,GP;Stern;36+3cm 2 reihig;;;visible;;;/57955;10,25
#57951;NP-C,10497,GP;FlÃ¼gel;42+3cm;;;visible;;;/57951;9,00
#57950;NP-C,10496-gp;Herz, Puzzle, Platte, Kleeblatt;42+3cm;;;visible;;389;/57950;10,50
#57949;NP-C,10469;Kettenspiel;40+5cm;;;visible;;;/57949;16,50
#57947;H1893;Glocke;HÃ¶he: ca.10mm;;;visible;;9;/57947;5,50
#57946;ESN22-RAUCHQUARZ;Runde und Ovale geschliffener Steine, Ohrring;HÃ¶he: ca 31 mm;SALE;;visible;;228,306;/57946;8,75
#57945;ESN22-ONYX;Runde und Ovale geschliffener Steine, Ohrring;HÃ¶he: ca 31 mm;SALE;;visible;;228,306;/57945;8,75
#57936;EP2314;Rundes Drahtmuster, Matt, OhrhÃ¤nger (Set);Ã˜: 15mm;;;visible;;319,329;/57936;7,00
#57935;EP2306;Elefant;HÃ¶he: ca.5mm;;;visible;;217;/57935;4,50
#57934;EP2294ST;Spirale;;;;visible;;;/57934;7,50
#57933;EP2282-G-GEB;2 BlÃ¤tter Ã¼bereinander, Glanz/GebÃ¼rstet, OhrhÃ¤nger (Set);HÃ¶he: ca.31mm;;;visible;;367,382;/57933;19,75
#57932;EP2248-GP;Spirale;Ã˜: 6mm;;;visible;;;/57932;6,50
#57931;BS342ST-GP;Armband mit 3mm Zirkonias;16,5+3cm;;;visible;;22,27,6;/57931;13,75
#57930;BS342ST;Armband mit 3mm Zirkonias;16,5+3cm;SOLD OUT;;hidden;;22,27,6;/57930;10,00
#57927;BP-B,11760;Kleeblatt;13+3cm;;;visible;;217,22,27,389,6;/57927;6,75
#57926;BP-B,11759;Schmetterling;13+3cm;;;visible;;217,22,27,6;/57926;6,75
#57925;BP-B,11756;Herz;13+3cm;;;visible;;217,22,27,6;/57925;6,75
#57924;BP-B,11748,GP;Blume;16,5+3cm;;;visible;;22,27,6;/57924;6,50
#57923;BP-B,11747,GP;Herz;16,5+3cm;;;visible;;22,22,27,27,6,6;/57923;6,50
#57918;BP-B,11704,GP;Stern 2 reihig;16,5+3cm;;;visible;;22,27,6;/57918;9,00
#57916;BP-B,11703,GP;Blume 2 Reihig;16,5+3cm;;;visible;;22,27,6;/57916;9,00
#57911;BP-B,11648;3 oval Elemente miteinander;16,5+3cm;;;visible;;22,27,6;/57911;9,00
#57910;BP-B,11648,GP;3 oval Elemente miteinander;16,5+3cm;;;visible;;22,27,6;/57910;10,25
#57909;BP-B,11646;Herz;16,5+3cm;BACK IN;;visible;;22,27,6;/57909;6,50
#57908;BP-B,11646,GP;Herz;16,5+3cm;BACK IN;;visible;;22,27,6;/57908;7,25
#57907;BP-B,11645;Unendlickeitszeichen;16,5+3cm;;;visible;;22,27,6;/57907;6,75
#57906;BP-B,11457,01;Blume;16,5+3cm;;;visible;;22,27,6;/57906;7,00
#57905;BP-B,11457,01,GP;Blume;16,5+3cm;;;visible;;22,27,6;/57905;7,50
#57904;BP401;Ewigkeitszeichein;Anpassbar;;;visible;;22,27,6;/57904;21,00
#57900;BP-B,11746,GP;Blume;16,5+3cm;;;visible;;22,27,6;/57900;9,25
#57899;BP-B,11746;Blume;16,5+3cm;;;visible;;22,27,6;/57899;8,50
#57897;BP-B,11744,GP;Blume;16,5+3cm;;;visible;;22,27,6;/57897;7,00
#57896;BP-B,11744;Blume;16,5+3cm;;;visible;;22,27,6;/57896;6,50
#57895;BP-B,11654;Blume;16,5+3cm;;;visible;;22,27,6;/57895;12,50
#57894;BP-B,11654,GP;Blume;16,5+3cm;;;visible;;22,27,6;/57894;13,75
#57893;BP-B,11653,GP;Stern;16,5+3cm;;;visible;;22,27,6;/57893;11,00
#57888;BP-B,11457,03,GP;Ewigskeitszeichen;16,5+3cm;;;visible;;22,27,6;/57888;8,00
#57887;BP402ST;Armreif;3x1x59mm;;;visible;;22,27,316,6;/57887;19,50
#57885;BS341-WH;Armspange;StÃ¤rke: 1,5mm Stein Ã˜ 2,5mm;;;visible;;22,22,27,27,6,6;/57885;10,50
#57884;BS341-WH,GP;Armspange;StÃ¤rke: 1,5mm Stein Ã˜ 2,5mm;;;visible;;22,27,6;/57884;12,50
#57881;OR10011-GP;Quadrat Creole;25x25mm StÃ¤rke 2mm;;;visible;;;/57881;10,00
#57880;OR9992;Creole;2x60mm;;;visible;;;/57880;19,75
#57879;OR9989-GP;Creole;2x60mm;;;visible;;;/57879;20,50
#57878;OR9989;Creole;2x60mm;;;visible;;;/57878;18,75
#57875;OR9551-B,GP;Creole flach;1x25mm;;;visible;;;/57875;16,00
#57872;EP2328ST-GP;Creole  Platte;Creole: Ã˜ 14mm  Platte: Ã˜ 10mm;;;visible;;319;/57872;12,50
#57871;EP2328ST;Creole Platte;Creole: Ã˜ 14mm  Platte: Ã˜ 10mm;;;visible;;316,319;/57871;8,50
#57870;EP2309;Hase;HÃ¶he: ca.6mm;;;visible;;217;/57870;5,00
#57869;EP2308-OXI;Schnecke;ca.6x12mm;;;visible;;217;/57869;4,75
#57868;EP2308;Schnecke;ca.6x12mm;;;visible;;217;/57868;4,75
#57867;EP2305;Schaf;ca.5x10mm;;;visible;;217;/57867;5,00
#57866;EP2303;KÃ¤nguru;HÃ¶he: ca.7mm;;;visible;;217;/57866;4,50
#57865;EP2302;MÃ¶we;ca.8x6mm;;;visible;;217;/57865;5,25
#57863;EP2293ST;Tropfen;52x30mm;;;visible;;;/57863;7,00
#57862;EP2290-GP;Kreise;HÃ¶he: ca.12mm;;;visible;;319;/57862;7,00
#57861;EP2290;Kreise;HÃ¶he: ca.12mm;;;visible;;319;/57861;5,50
#57860;EP2269ST-GP;Stab;1x23mm;;;visible;;;/57860;5,00
#57859;EP2250ST;Creole Kreole;1,2x12mm;;;visible;;217;/57859;3,25
#57858;EP2248-OXI;Spirale;Ã˜: 6mm;;;visible;;;/57858;5,25
#57857;EP2248;Spirale;Ã˜: 6mm;;;visible;;;/57857;5,25
#57856;EP2243-M,GP;Blume;HÃ¶he: ca.13mm;;;visible;;;/57856;7,00
#57855;EP2243-M,G;Blume;HÃ¶he: ca.13mm;;;visible;;;/57855;5,50
#57852;EP2330ST;OhrhÃ¤nger mit 2 Kreis und 3 KÃ¼gelchen (Sale);HÃ¶he: ca. 40mm;SALE;;visible;;228,303,319;/57852;5,00
#57850;EP2288-G;2 Kreise, 5 PlÃ¤ttchen, Glanz, Ohrstecker (Set);Ã˜: 20mm;;;visible;;319;/57850;18,50
#57849;EP2272-G;Stab und offener Kreis, Glanz, Ohrstecker (Set);HÃ¶he: ca.25mm;;;visible;;319,382;/57849;8,25
#57848;PP2998;Seestern;ca.19x22mm;;;visible;;323;/57848;6,75
#57847;PP2981;Oval, Glanz, AnhÃ¤nger (Set);HÃ¶he: ca. 24mm;;;visible;;;/57847;7,50
#57846;PP2981-SP,GP;Oval, Glanz, in der Mitte Goldplattiert, AnhÃ¤nger (Set);HÃ¶he: ca. 24mm;;;visible;;;/57846;9,50
#57845;PP2978;Ei-Form mit Loch & Stab oben, GehÃ¤mmert, AnhÃ¤nger (Set);HÃ¶he: ca.50mm;WHILE STOCKS LAST;;visible;;;/57845;13,00
